ID,Fi,Lambda,E_utm,N_utm,distance_m,label_text,epoch_col,epoch_date,risk,top20
D10131319415,-33.50224848,148.99571256,685382.4784148495,6291248.969086735,0.0,core,D20180213,2018-02-13,0.9950317,1
D10131319418,-33.50220922,148.99554598,685367.0860062952,6291253.620500295,0.0,core,D20180213,2018-02-13,0.99816835,1
D10131319421,-33.5021694,148.99537709,685351.480167427,6291258.338117223,0.0,core,D20180213,2018-02-13,0.99927646,1
D10131319425,-33.50211649,148.9951526,685330.7366938128,6291264.60665736,0.0,core,D20180213,2018-02-13,0.99990857,1
D10131319431,-33.50206,148.99491228,685308.5301370667,6291271.300433412,0.0,core,D20180213,2018-02-13,0.91875803,1
D10131319434,-33.50203259,148.99479563,685297.7511658787,6291274.548434757,0.0843622841051469,buffer,D20180213,2018-02-13,0.86745715,1
D10131319437,-33.50200531,148.99467951,685287.0211508317,6291277.781060725,11.081058299726292,buffer,D20180213,2018-02-13,0.9930555,1
D10131319441,-33.50196891,148.99452461,685272.7076977363,6291282.094297773,25.750355914772772,buffer,D20180213,2018-02-13,0.99177575,1
D10131319446,-33.50192618,148.9943426,685255.8890579869,6291287.157892052,42.98667119696519,buffer,D20180213,2018-02-13,0.98340523,1
D10131319448,-33.5019086,148.99426777,685248.9744111963,6291289.241056012,50.07317200571673,buffer,D20180213,2018-02-13,0.98047465,1
D10131319450,-33.50189093,148.99419252,685242.0209332026,6291291.334945407,57.200984085334255,buffer,D20180213,2018-02-13,0.33790228,1
D10131319471,-33.50168588,148.99332051,685161.4432406367,6291315.630747274,140.77020079785132,near-field,D20180213,2018-02-13,0.57939076,1
D10131319474,-33.50165569,148.99319213,685149.5803173422,6291319.207803158,153.1283166010671,near-field,D20180213,2018-02-13,0.7178148,1
D10131319475,-33.50164605,148.99315114,685145.7926460621,6291320.34998778,157.0751881705492,near-field,D20180213,2018-02-13,0.4107114,1
D10131319482,-33.50157777,148.99286077,685118.9610322034,6291328.440091871,185.04565363668175,near-field,D20180213,2018-02-13,0.14964119,0
D10131319490,-33.50150087,148.99253367,685088.7353008934,6291337.551567225,216.57061860077152,near-field,D20180213,2018-02-13,0.9900119,1
D10131319491,-33.50149165,148.99249445,685085.1111656099,6291338.643993473,220.3513705045258,near-field,D20180213,2018-02-13,0.9826151,1
D10131319493,-33.50147294,148.99241487,685077.7575549937,6291340.86081725,228.02327363590814,near-field,D20180213,2018-02-13,0.8575026,1
D10131319497,-33.50143582,148.99225692,685063.1621020017,6291345.259020474,243.25164705434327,near-field,D20180213,2018-02-13,0.8982181,1
D10131319501,-33.50139911,148.99210069,685048.7255623371,6291349.608665957,258.31583149478877,near-field,D20180213,2018-02-13,0.89336634,1
D10131319520,-33.50121995,148.99133854,684978.2985612021,6291370.835852888,331.8242070834823,near-field,D20180213,2018-02-13,0.8565282,1
D10131319522,-33.50120181,148.99126136,684971.1666678629,6291372.985103598,339.26921220695533,near-field,D20180213,2018-02-13,0.48752892,1
D10131319523,-33.50119202,148.99121972,684967.318888453,6291374.14500939,343.28607755551224,near-field,D20180213,2018-02-13,0.9679621,1
D10131419408,-33.5024488,148.99600381,685409.1097063926,6291226.234007146,0.0,core,D20180213,2018-02-13,0.99949455,1
D10131419413,-33.50239269,148.99576548,685387.0873535019,6291232.882273886,0.0,core,D20180213,2018-02-13,0.9991592,1
D10131419418,-33.50232796,148.99549085,685361.7109034043,6291240.551267582,0.0,core,D20180213,2018-02-13,0.9985178,1
D10131419424,-33.50225069,148.99516297,685331.4139582455,6291249.705951773,0.0,core,D20180213,2018-02-13,0.9020551,1
D10131419427,-33.50222177,148.99503994,685320.0455025352,6291253.132829227,0.0,core,D20180213,2018-02-13,0.91836876,1
D10131419437,-33.50213211,148.9946583,685284.7803127267,6291263.75739011,11.926733645541988,buffer,D20180213,2018-02-13,0.996924,1
D10131419438,-33.50212348,148.99462156,685281.3853706971,6291264.780034822,15.406038093478855,buffer,D20180213,2018-02-13,0.9611681,1
D10131419440,-33.50210634,148.99454855,685274.6388943606,6291266.811173742,22.320054502706896,buffer,D20180213,2018-02-13,0.98970455,1
D10131419441,-33.50209777,148.99451206,685271.2670488073,6291267.826714595,25.775674069355386,buffer,D20180213,2018-02-13,0.9932439,1
D10131419449,-33.50202689,148.99421031,685243.3839461785,6291276.225827647,54.35165610493878,buffer,D20180213,2018-02-13,0.99245137,1
D10131419459,-33.50193196,148.99380648,685206.0682610807,6291287.474133811,92.59539029469073,buffer,D20180213,2018-02-13,0.89076215,1
D10131419462,-33.50190156,148.99367723,685194.1250060168,6291291.07608806,104.83585654695277,near-field,D20180213,2018-02-13,0.993471,1
D10131419464,-33.50188087,148.99358929,685185.9989810245,6291293.527493637,113.1641676090724,near-field,D20180213,2018-02-13,0.00867629,0
D10131419469,-33.50182912,148.99336931,685165.6718776968,6291299.6589812115,134.0023863180449,near-field,D20180213,2018-02-13,0.9994178,1
D10131419470,-33.50181877,148.99332531,685161.6060825961,6291300.885280579,138.17861507691202,near-field,D20180213,2018-02-13,0.87437457,1
D10131419474,-33.50177841,148.99315373,685145.751320202,6291305.66724112,154.50072022698168,near-field,D20180213,2018-02-13,0.48151094,1
D10131419475,-33.50176898,148.99311364,685142.0468217349,6291306.784530291,158.32153828499943,near-field,D20180213,2018-02-13,0.9654886,1
D10131419485,-33.50167302,148.99270547,685104.3299050466,6291318.154399348,197.32942365397537,near-field,D20180213,2018-02-13,0.8835179,1
D10131419491,-33.50161765,148.99246985,685082.5573700725,6291324.71505354,219.90927291588434,near-field,D20180213,2018-02-13,0.015895775,0
D10131419516,-33.50138134,148.99146462,684989.6686749544,6291352.7136355825,316.50102397176653,near-field,D20180213,2018-02-13,0.9827383,1
D10131419519,-33.50135465,148.991351,684979.1694987154,6291355.876024295,327.43406726987877,near-field,D20180213,2018-02-13,0.21423842,1
D10131419522,-33.50132832,148.99123893,684968.8135544794,6291358.995715426,338.22008974622094,near-field,D20180213,2018-02-13,0.22561473,1
D10131419523,-33.50131928,148.99120045,684965.2577676423,6291360.066815138,341.9239635655477,near-field,D20180213,2018-02-13,0.45680267,1
D10131519401,-33.50263127,148.99621992,685428.7980935609,6291205.61264117,0.0,core,D20180213,2018-02-13,0.99946207,1
D10131519402,-33.50262298,148.9961846,685425.5343839391,6291206.595095685,0.0,core,D20180213,2018-02-13,0.99985886,1
D10131519410,-33.50255206,148.99588263,685397.6312149292,6291214.999498134,0.0,core,D20180213,2018-02-13,0.8405162,1
D10131519414,-33.50250635,148.9956885,685379.6930957974,6291220.415444996,0.0,core,D20180213,2018-02-13,0.92644024,1
D10131519427,-33.50234684,148.99501145,685317.1319587613,6291239.314017536,0.0,core,D20180213,2018-02-13,0.9733217,1
D10131519428,-33.50233775,148.99497279,685313.5596313576,6291240.391115786,0.0,core,D20180213,2018-02-13,0.98803943,1
D10131519429,-33.50232865,148.99493404,685309.9789630984,6291241.469482392,0.0,core,D20180213,2018-02-13,0.92050207,1
D10131519430,-33.50231952,148.99489518,685306.3881385145,6291242.55137098,0.0,core,D20180213,2018-02-13,0.37914643,1
D10131519439,-33.50223998,148.99455654,685275.096325116,6291251.9768278655,20.400619115166407,buffer,D20180213,2018-02-13,0.9952866,1
D10131519440,-33.50223159,148.99452082,685271.7956381778,6291252.971032822,23.783321579392545,buffer,D20180213,2018-02-13,0.99640524,1
D10131519444,-33.50219785,148.99437711,685258.5161566184,6291256.969284388,37.39260596502247,buffer,D20180213,2018-02-13,0.74103206,1
D10131519447,-33.50217127,148.99426395,685248.0596586708,6291260.118954744,48.108932349107185,buffer,D20180213,2018-02-13,0.99879813,1
D10131519462,-33.50202334,148.99363484,685189.9272636683,6291277.646905084,107.68755934993716,near-field,D20180213,2018-02-13,0.036976416,0
D10131519464,-33.50200263,148.99354686,685181.7975758248,6291280.100596929,116.01974104445624,near-field,D20180213,2018-02-13,0.39824572,1
D10131519465,-33.50199228,148.99350286,685177.7317907861,6291281.326903582,120.18671518364972,near-field,D20180213,2018-02-13,0.466542,1
D10131519471,-33.50193018,148.99323889,685153.3398480357,6291288.684652968,145.18579711626262,near-field,D20180213,2018-02-13,0.31737354,1
D10131519478,-33.50186413,148.99295791,685127.3759623094,6291296.510729702,171.483473853761,near-field,D20180213,2018-02-13,0.15640926,0
D10131519483,-33.50181741,148.99275914,685109.0086373228,6291302.046443397,189.80239829322315,near-field,D20180213,2018-02-13,0.9470407,1
D10131519484,-33.50180792,148.99271875,685105.2763930287,6291303.170907334,193.54507158617952,near-field,D20180213,2018-02-13,0.9543046,1
D10131519515,-33.50151568,148.99147554,684990.3972821578,6291337.796473086,310.6254996476919,near-field,D20180213,2018-02-13,0.92847294,1
D10131519516,-33.50150629,148.99143559,684986.7056785219,6291338.909015753,314.4240855598464,near-field,D20180213,2018-02-13,0.9885238,1
D10131519517,-33.50149696,148.99139591,684983.0390309992,6291340.014421826,318.1985211368268,near-field,D20180213,2018-02-13,0.9887466,1
D10131519519,-33.50147865,148.99131799,684975.8387732757,6291342.183848796,325.61363152387526,near-field,D20180213,2018-02-13,0.06521256,0
D10131519531,-33.50137301,148.99086831,684934.2856291904,6291354.700515197,368.48838661208964,near-field,D20180213,2018-02-13,0.7901249,1
D10131618942,-33.50715731,149.01492052,687156.42922766,6290670.110301262,1684.2656844358519,far-field,D20180213,2018-02-13,0.0003492664,0
D10131618946,-33.50711842,149.01475497,687141.133331383,6290674.7217387175,1668.293050596181,far-field,D20180213,2018-02-13,0.0070573534,0
D10131619386,-33.50288386,148.99673458,685476.073414464,6291176.68150597,0.0,core,D20180213,2018-02-13,0.93849826,1
D10131619390,-33.50284252,148.99655883,685459.8336635958,6291181.580132537,0.0,core,D20180213,2018-02-13,0.998147,1
D10131619398,-33.50277625,148.9962765,685433.7453177157,6291189.433869248,0.0,core,D20180213,2018-02-13,0.9971788,1
D10131619403,-33.50273683,148.99610842,685418.2140103979,6291194.105794518,0.0,core,D20180213,2018-02-13,0.9991678,1
D10131619404,-33.50272897,148.99607492,685415.118473037,6291195.037307672,0.0,core,D20180213,2018-02-13,0.99609107,1
D10131619405,-33.50272111,148.9960414,685412.0210770393,6291195.968855548,0.0,core,D20180213,2018-02-13,0.9711685,1
D10131619412,-33.50265522,148.99576106,685386.1167304288,6291203.776762927,0.0,core,D20180213,2018-02-13,0.20100358,1
D10131619417,-33.50259307,148.99549727,685361.7419436048,6291211.140278911,0.0,core,D20180213,2018-02-13,0.9617442,1
D10131619423,-33.50251538,148.99516766,685331.285263304,6291220.344634315,0.0,core,D20180213,2018-02-13,0.20839249,1
D10131619427,-33.50247438,148.99499334,685315.1775081367,6291225.202751428,0.0,core,D20180213,2018-02-13,0.9991499,1
D10131619436,-33.50239121,148.99463942,685282.4739095614,6291235.058080422,11.209077981131975,buffer,D20180213,2018-02-13,0.9792571,1
D10131619444,-33.50232402,148.99435322,685256.0277199973,6291243.020258654,36.945974882404606,buffer,D20180213,2018-02-13,0.8193901,1
D10131619449,-33.5022771,148.99415358,685237.5801564773,6291248.579958007,54.90226658740134,buffer,D20180213,2018-02-13,0.99272025,1
D10131619471,-33.50205202,148.99319677,685149.1671209496,6291275.248319134,141.52666560802984,near-field,D20180213,2018-02-13,0.99393696,1
D10131619474,-33.50202416,148.99307826,685138.216257499,6291278.5493620485,152.5439128283195,near-field,D20180213,2018-02-13,0.9930611,1
D10131619476,-33.50200553,148.99299897,685130.8894756038,6291280.756839907,159.94748483775678,near-field,D20180213,2018-02-13,0.9324872,1
D10131619516,-33.50163338,148.9914156,684984.578002137,6291324.850960063,310.33224745507516,near-field,D20180213,2018-02-13,0.8170892,1
D10131619517,-33.50162382,148.99137495,684980.8217308398,6291325.983601053,314.22417001712415,near-field,D20180213,2018-02-13,0.95808333,1
D10131718936,-33.50733218,149.01510438,687173.1332147641,6290650.386142047,1705.7256650899071,far-field,D20180213,2018-02-13,0.005859661,0
D10131718940,-33.50729293,149.01493732,687157.6978529192,6290655.0402549775,1689.6050191709057,far-field,D20180213,2018-02-13,0.012115227,0
D10131718941,-33.50728321,149.01489595,687153.8755067048,6290656.1928086635,1685.6129673417793,far-field,D20180213,2018-02-13,0.00037982786,0
D10131718942,-33.50727359,149.01485496,687150.0882463674,6290657.3335855715,1681.657892468282,far-field,D20180213,2018-02-13,0.6471794,1
D10131718944,-33.50725442,149.01477338,687142.550732598,6290659.60665041,1673.7856562065685,far-field,D20180213,2018-02-13,0.070106775,0
D10131718951,-33.50718717,149.01448705,687116.0954225799,6290667.580961663,1646.1566081066987,far-field,D20180213,2018-02-13,0.40819758,1
D10131718954,-33.50715873,149.014366,687104.9110791085,6290670.953202402,1634.4757961517612,far-field,D20180213,2018-02-13,0.0031910252,0
D10131718957,-33.50713024,149.01424467,687093.7008241074,6290674.331479639,1622.7684267521452,far-field,D20180213,2018-02-13,0.9805951,1
D10131718963,-33.50707361,149.01400357,687071.4244639069,6290681.046366887,1599.5037766021596,far-field,D20180213,2018-02-13,0.0036366933,0
D10131718972,-33.50699666,149.01367557,687041.1187634955,6290690.171308318,1567.8564895104314,far-field,D20180213,2018-02-13,0.0002515254,0
D10131718977,-33.50695523,149.01349894,687024.7989201993,6290695.084212288,1550.8144927225194,far-field,D20180213,2018-02-13,0.000111928006,0
D10131718981,-33.50691999,149.01334879,687010.9257472204,6290699.262901437,1536.3268111616974,far-field,D20180213,2018-02-13,0.10482873,0
D10131719384,-33.50302298,148.99676609,685478.703936,6291161.197375992,0.0,core,D20180213,2018-02-13,0.83940005,1
D10131719387,-33.5029936,148.9966411,685467.1545175093,6291164.678950403,0.0,core,D20180213,2018-02-13,0.78628284,1
D10131719393,-33.50293897,148.99640858,685445.6689570448,6291171.152846951,0.0,core,D20180213,2018-02-13,0.99901974,1
D10131719401,-33.50287276,148.99612649,685419.6028000272,6291178.999463499,0.0,core,D20180213,2018-02-13,0.9989505,1
D10131719405,-33.50284134,148.99599252,685407.2234120878,6291182.723241191,0.0,core,D20180213,2018-02-13,0.97173566,1
D10131719406,-33.50283261,148.99595533,685403.7869158024,6291183.757824728,0.0,core,D20180213,2018-02-13,0.99749005,1
D10131719414,-33.50275432,148.99562236,685373.0194759967,6291193.034860026,0.0,core,D20180213,2018-02-13,0.9993481,1
D10131719418,-33.50270659,148.99541974,685354.2969352098,6291198.68994042,0.0,core,D20180213,2018-02-13,0.9760562,1
D10131719419,-33.50269438,148.99536789,685349.5058676159,6291200.136613224,0.0,core,D20180213,2018-02-13,0.99063146,1
D10131719422,-33.50265766,148.99521205,685335.1059065588,6291204.487115638,0.0,core,D20180213,2018-02-13,0.9970079,1
D10131719423,-33.50264538,148.99515992,685330.2889696835,6291205.942041536,0.0,core,D20180213,2018-02-13,0.99066556,1
D10131719431,-33.50256304,148.9948099,685297.9460093715,6291215.698416391,0.0,core,D20180213,2018-02-13,0.9101403,1
D10131719436,-33.50251868,148.99462105,685280.4955043712,6291220.955036502,4.079236313264107,buffer,D20180213,2018-02-13,0.99716574,1
D10131719441,-33.50247519,148.99443585,685263.3822304758,6291226.108626928,20.734317923655073,buffer,D20180213,2018-02-13,0.037579488,0
D10131719443,-33.5024582,148.99436349,685256.6958473162,6291228.1219593305,27.24152911415156,buffer,D20180213,2018-02-13,0.88472944,1
D10131719449,-33.50240078,148.99411925,685234.1271306749,6291234.925698679,49.2104647863711,buffer,D20180213,2018-02-13,0.9997383,1
D10131719468,-33.50220774,148.99329855,685158.2912833026,6291257.798026413,124.75180089826519,near-field,D20180213,2018-02-13,0.9410958,1
D10131719470,-33.50218649,148.99320826,685149.9481456404,6291260.315698219,133.2964223693605,near-field,D20180213,2018-02-13,0.98733646,1
D10131719471,-33.50217657,148.9931661,685146.0523954851,6291261.4910228625,137.29344949000122,near-field,D20180213,2018-02-13,0.96375096,1
D10131719474,-33.50214769,148.99304324,685134.6995822316,6291264.912939062,148.96227019563196,near-field,D20180213,2018-02-13,0.9069254,1
D10131719480,-33.50209234,148.99280773,685112.9373636611,6291271.471254293,171.40209379820809,near-field,D20180213,2018-02-13,0.9461375,1
D10131719507,-33.50184393,148.9917507,685015.2625160598,6291300.904371845,272.7056905536124,near-field,D20180213,2018-02-13,0.6671457,1
D10131719511,-33.50180787,148.99159722,685001.0801340325,6291305.176961947,287.4476269489998,near-field,D20180213,2018-02-13,0.99736685,1
D10131719513,-33.50178945,148.99151884,684993.8374037249,6291307.359422562,294.9763082074795,near-field,D20180213,2018-02-13,0.9685931,1
